model_name,dataset_name,midi_filename,duration_seconds,reference_midi_instruments,transcription_midi_instruments,precision,recall,f_measure,average_overlap_ratio,precision_no_offset,recall_no_offset,f_measure_no_offset,average_overlap_ratio_no_offset,onset_precision,onset_recall,onset_f_measure,offset_precision,offset_recall,offset_f_measure,runtime
Madmom,MSMD,HandelGF__Aylesford__05-fuga.wav,51.821134,2,1,0.816754,0.78392,0.8,0.935136,0.947644,0.909548,0.928205,0.869318,0.95288,0.914573,0.933333,0.842932,0.809045,0.825641,16.410375
Madmom,MSMD,HandelGF__Aylesford__06-impertinence.wav,46.156916,2,1,0.808917,0.819355,0.814103,0.936759,0.949045,0.96129,0.955128,0.862398,0.949045,0.96129,0.955128,0.859873,0.870968,0.865385,14.549405
Madmom,MSMD,HandelGF__Aylesford__07-concerto.wav,87.695964,2,1,0.913161,0.882045,0.897333,0.884147,0.963365,0.930537,0.946667,0.861182,0.966079,0.933159,0.949333,0.928087,0.896461,0.912,27.959273
Madmom,MSMD,HandelGF__Aylesford__08-preludio.wav,50.484535,2,1,0.848606,0.900634,0.873846,0.862048,0.920319,0.976744,0.947692,0.833365,0.922311,0.978858,0.949744,0.876494,0.930233,0.902564,15.888803
Madmom,MSMD,HandelGF__Aylesford__09-menueti.wav,25.502766,2,1,0.85906,0.895105,0.876712,0.945896,0.912752,0.951049,0.931507,0.915309,0.912752,0.951049,0.931507,0.879195,0.916084,0.89726,8.245599
Madmom,MSMD,HandelGF__Aylesford__10-menuetii.wav,65.002812,2,1,0.789831,0.814685,0.802065,0.959623,0.928814,0.958042,0.943201,0.868563,0.942373,0.972028,0.956971,0.850847,0.877622,0.864028,21.028349
Madmom,MSMD,HandelGF__Aylesford__11-allegro.wav,81.43093,2,1,0.802534,0.850112,0.825638,0.85278,0.917635,0.972036,0.944052,0.802113,0.922914,0.977629,0.949484,0.859556,0.910515,0.884302,25.730605
Madmom,MSMD,HandelGF__Aylesford__12-menuet.wav,60.003265,2,1,0.836957,0.827957,0.832432,0.951982,0.971014,0.960573,0.965766,0.87896,0.978261,0.967742,0.972973,0.869565,0.860215,0.864865,19.202025
Madmom,MSMD,HandelGF__Aylesford__13-air.wav,24.16907,2,1,0.813725,0.813725,0.813725,0.87662,0.921569,0.921569,0.921569,0.82924,0.926471,0.926471,0.926471,0.877451,0.877451,0.877451,8.019887
Madmom,MSMD,HandelGF__Aylesford__14-menueti.wav,20.281179,2,1,0.808511,0.742188,0.773931,0.899287,0.906383,0.832031,0.867617,0.848142,0.919149,0.84375,0.879837,0.902128,0.828125,0.863544,9.871203
Madmom,MSMD,HandelGF__Aylesford__15-menuetii.wav,72.002177,2,1,0.672489,0.652542,0.662366,0.969911,0.838428,0.813559,0.825806,0.836332,0.886463,0.860169,0.873118,0.847162,0.822034,0.834409,23.102967
Madmom,MSMD,HandelGF__Aylesford__16-airmitvar.wav,81.114558,2,1,0.792,0.760077,0.77571,0.922053,0.926,0.888676,0.906954,0.85471,0.936,0.898273,0.916748,0.856,0.821497,0.838394,26.053358
Madmom,MSMD,HandelGF__Aylesford__17-allemande.wav,59.794286,2,1,0.79803,0.824427,0.811014,0.898247,0.916256,0.946565,0.931164,0.835619,0.921182,0.951654,0.93617,0.85468,0.882952,0.868586,19.092541
Madmom,MSMD,HandelGF__Aylesford__18-passepied.wav,18.004172,2,1,0.905983,0.80303,0.851406,0.918478,0.974359,0.863636,0.915663,0.892421,0.991453,0.878788,0.931727,0.940171,0.833333,0.883534,6.233863
Madmom,MSMD,HandelGF__Aylesford__19-menuet.wav,54.00381,2,1,0.757143,0.771845,0.764423,0.956273,0.880952,0.898058,0.889423,0.874689,0.904762,0.92233,0.913462,0.857143,0.873786,0.865385,17.353367
Madmom,MSMD,HandelGF__HWV585__sonatina-in-b-flat-major.wav,38.00381,2,1,0.968326,0.926407,0.946903,0.922213,1.0,0.95671,0.977876,0.906311,1.0,0.95671,0.977876,0.972851,0.930736,0.951327,12.028723
Madmom,MSMD,HaydnFJ__HOB-XVI-27__hob-xvi-27-i-allegro-con-brio.wav,142.753379,2,1,0.850965,0.867119,0.858966,0.853283,0.942781,0.960678,0.951645,0.814043,0.946108,0.964068,0.955003,0.88024,0.896949,0.888516,44.902443
Madmom,MSMD,HaydnFJ__HOB-XVI-27__hob-xvi-27-ii-menuet-trio.wav,129.133424,2,1,0.835616,0.847222,0.841379,0.917212,0.94825,0.96142,0.954789,0.868561,0.949772,0.962963,0.956322,0.86758,0.87963,0.873563,40.609051
Madmom,MSMD,HaydnFJ__HOB-XVI-27__hob-xvi-27-iii-presto.wav,151.754014,2,1,0.8593,0.892651,0.875658,0.883444,0.937202,0.973576,0.955043,0.847512,0.937997,0.974401,0.955853,0.894277,0.928984,0.9113,47.578742
Madmom,MSMD,HaydnFJ__HOB-XVI-28__hob-xvi-28-i-allegro-moderato.wav,234.447528,2,1,0.93455,0.878698,0.905764,0.879721,0.998112,0.938462,0.967368,0.853454,0.999371,0.939645,0.968588,0.950283,0.893491,0.921013,74.21346
Madmom,MSMD,HaydnFJ__HOB-XVI-28__hob-xvi-28-ii-menuetto.wav,144.002902,2,1,0.95962,0.946136,0.95283,0.947633,1.0,0.985948,0.992925,0.931256,1.0,0.985948,0.992925,0.961995,0.948478,0.955189,45.391562
Madmom,MSMD,HunterC__PossumAndTaters__PossumAndTaters.wav,177.503492,2,1,0.925816,0.761595,0.835714,0.950859,0.999011,0.821806,0.901786,0.918642,1.0,0.82262,0.902679,0.944609,0.777055,0.852679,56.213046
Madmom,MSMD,IlievGK__A_Childs_Wish__A_Childs_Wish.wav,155.559184,2,1,0.842399,0.731235,0.78289,0.932533,0.995816,0.864407,0.92547,0.855413,0.995816,0.864407,0.92547,0.913529,0.792978,0.848995,49.25291
Madmom,MSMD,JoplinS__EliteSyncopations__EliteSyncopations.wav,175.502222,2,1,0.903419,0.808104,0.853107,0.946235,0.990598,0.886086,0.935432,0.903747,0.996581,0.891437,0.941082,0.932479,0.834098,0.880549,56.115044
Madmom,MSMD,JoplinS__a-breeze-from-alabama__a-breeze-from-alabama.wav,146.345215,2,1,0.914307,0.738267,0.816911,0.913956,0.994784,0.803249,0.888815,0.881412,0.996274,0.804452,0.890146,0.937407,0.756919,0.83755,46.304807
Madmom,MSMD,JoplinS__eugenia__eugenia.wav,181.326077,2,1,0.804006,0.630398,0.706696,0.920984,0.955651,0.749299,0.839987,0.845894,0.981402,0.76949,0.862622,0.906295,0.7106,0.796605,57.283586
Madmom,MSMD,JoplinS__original__original.wav,217.502766,2,1,0.915242,0.740634,0.818732,0.940594,0.996439,0.80634,0.891367,0.903069,0.997151,0.806916,0.892004,0.923789,0.74755,0.826378,68.490725
Madmom,MSMD,JoplinS__peacherine__peacherine.wav,133.128707,2,1,0.930374,0.749124,0.829969,0.921345,0.99913,0.804485,0.891304,0.891459,1.0,0.805186,0.892081,0.954743,0.768746,0.851708,42.555648
Madmom,MSMD,JoplinS__sun-flower-slow-drag__sun-flower-slow-drag.wav,154.586848,2,1,0.919169,0.744389,0.822597,0.924998,0.992302,0.803616,0.888047,0.891668,0.996921,0.807357,0.892181,0.946882,0.766833,0.847399,48.598173
Madmom,MSMD,JoplinS__winners__winners.wav,187.502585,2,1,0.883895,0.76873,0.8223,0.940426,1.0,0.869707,0.930314,0.881066,1.0,0.869707,0.930314,0.926592,0.805863,0.862021,59.078106
Madmom,MSMD,Kruetzer__lodiska__lodiska.wav,48.002902,2,1,0.951493,0.864407,0.905861,0.941081,0.992537,0.901695,0.944938,0.923218,0.996269,0.905085,0.94849,0.966418,0.877966,0.920071,15.049734
Madmom,MSMD,KuhlauF__O20__sonatine-1-allegro.wav,158.503764,2,1,0.957965,0.810103,0.877851,0.895291,0.998894,0.844715,0.915357,0.877837,0.998894,0.844715,0.915357,0.962389,0.813845,0.881906,51.101229
Madmom,MSMD,KuhlauF__O20__sonatine-1-andante.wav,40.002177,2,1,0.960474,0.9,0.929254,0.920477,0.996047,0.933333,0.963671,0.905977,0.996047,0.933333,0.963671,0.964427,0.903704,0.933078,12.632343
Madmom,MSMD,KumarR__ailed__ailed.wav,252.003265,2,1,0.880573,0.775596,0.824758,0.978605,0.993631,0.875175,0.930649,0.927121,0.996815,0.87798,0.933632,0.925159,0.814867,0.866518,81.386316
Madmom,MSMD,KumarR__flat__flat.wav,662.002358,2,1,0.847748,0.71018,0.77289,0.981338,0.992137,0.831138,0.904529,0.908048,0.997141,0.835329,0.909091,0.904217,0.757485,0.824373,230.929892
Madmom,MSMD,KumarR__unfixed__unfixed.wav,77.003175,2,1,0.922807,0.760116,0.833597,0.966555,1.0,0.823699,0.903328,0.929228,1.0,0.823699,0.903328,0.954386,0.786127,0.862124,24.436344
Madmom,MSMD,KumarR__valse__valse.wav,129.133424,2,1,0.839286,0.830022,0.834628,0.96634,0.962054,0.951435,0.956715,0.902869,0.975446,0.96468,0.970033,0.90625,0.896247,0.901221,40.581021
Madmom,MSMD,LisztF__S.172__liszt-consolation-no1.wav,99.00263,2,1,0.842324,0.768939,0.80396,0.970221,1.0,0.912879,0.954455,0.893118,1.0,0.912879,0.954455,0.858921,0.784091,0.819802,31.166286
Madmom,MSMD,LisztF__S.172__liszt-consolation-no4.wav,138.001995,2,1,0.9,0.535714,0.671642,0.967768,0.99,0.589286,0.738806,0.926392,1.0,0.595238,0.746269,0.94,0.559524,0.701493,43.499414
Madmom,MSMD,MagnenatS__variations-automne__variations-automne.wav,141.551746,2,1,0.936082,0.833028,0.881553,0.933389,0.993814,0.884404,0.935922,0.909456,0.997938,0.888073,0.939806,0.946392,0.842202,0.891262,45.075982
Madmom,MSMD,Mendelssohn-BartholdyF__O102__SongWW_opus102no3.wav,68.754286,2,1,0.953975,0.802817,0.871893,0.880125,0.997211,0.839202,0.911409,0.862865,1.0,0.841549,0.913958,0.994421,0.836854,0.908859,21.859664
Madmom,MSMD,Mendelssohn-BartholdyF__O16__mendelssohn-scherzo-eminor.wav,429.502404,2,1,0.9675,0.737494,0.836983,0.944158,0.99125,0.755598,0.857529,0.932617,0.999375,0.761791,0.864558,0.98125,0.747975,0.848878,136.800542
Madmom,MSMD,Mendelssohn-BartholdyF__O19__5.Inquietude.wav,512.002902,2,1,0.884233,0.786979,0.832776,0.959946,0.997869,0.888116,0.939799,0.905149,0.99858,0.888748,0.940468,0.90625,0.806574,0.853512,170.804143
Madmom,MSMD,Mendelssohn-BartholdyF__O19__Lieder-ohne-Worte-Venetianisches-Gondellied-Op19-No6.wav,138.001995,2,1,0.8998,0.762309,0.825368,0.956935,0.981964,0.831919,0.900735,0.916519,0.983968,0.833616,0.902574,0.931864,0.789474,0.854779,43.441686
Madmom,MSMD,Mendelssohn-BartholdyF__O53__SongWW_opus53no5.wav,155.862494,2,1,0.933896,0.733297,0.821528,0.909866,0.998594,0.784097,0.878441,0.878284,0.999297,0.784649,0.87906,0.968354,0.760353,0.85184,48.913227
Madmom,MSMD,Mendelssohn-BartholdyF__O85__LiederOhneWorte_-_Op85_No1.wav,100.00254,2,1,0.392638,0.345013,0.367288,0.864696,0.97546,0.857143,0.912482,0.524579,0.978528,0.859838,0.915352,0.567485,0.498652,0.530846,31.756398
Madmom,MSMD,MinkusLA__bayadere-acteII__bayadere-acteII.wav,229.953016,2,1,0.824188,0.75102,0.785905,0.92437,0.956327,0.871429,0.911906,0.841277,0.965286,0.879592,0.920448,0.923852,0.841837,0.88094,72.816421
Madmom,MSMD,MozartWA__Anh41__k375g.wav,57.274921,2,1,0.907407,0.867257,0.886878,0.924442,0.993827,0.949853,0.971342,0.887846,0.993827,0.949853,0.971342,0.929012,0.887906,0.907994,17.968453
Madmom,MSMD,MozartWA__K6deest__k6deest.wav,37.503129,2,1,0.895349,0.808399,0.849655,0.853926,1.0,0.902887,0.948966,0.803509,1.0,0.902887,0.948966,0.936047,0.845144,0.888276,11.966126
Madmom,MSMD,MozartWA__KV153__k153.wav,144.13932,2,1,0.954451,0.903036,0.928032,0.917074,1.0,0.946131,0.97232,0.896684,1.0,0.946131,0.97232,0.959627,0.907933,0.933065,45.570004
Madmom,MSMD,MozartWA__KV154__k154.wav,117.820952,2,1,0.888889,0.872964,0.880855,0.931466,1.0,0.982085,0.990961,0.885274,1.0,0.982085,0.990961,0.902156,0.885993,0.894002,37.370124
Madmom,MSMD,MozartWA__KV309__KV309_1.wav,255.773605,2,1,0.942246,0.739094,0.828397,0.871597,0.99893,0.783557,0.878232,0.845542,1.0,0.784396,0.879173,0.957754,0.751258,0.842031,82.942491
Madmom,MSMD,MozartWA__KV331__KV331_1_1_tema.wav,57.324263,2,1,0.959641,0.891667,0.924406,0.959956,0.995516,0.925,0.958963,0.948026,0.995516,0.925,0.958963,0.977578,0.908333,0.941685,18.320792
Madmom,MSMD,MozartWA__KV331__KV331_1_2_var1.wav,34.895238,2,1,0.951456,0.875,0.911628,0.88361,0.990291,0.910714,0.948837,0.870469,1.0,0.919643,0.95814,0.970874,0.892857,0.930233,11.229303
Madmom,MSMD,MozartWA__KV331__KV331_1_3_var2.wav,57.324263,2,1,0.914352,0.858696,0.88565,0.881246,0.99537,0.934783,0.964126,0.850055,0.99537,0.934783,0.964126,0.925926,0.869565,0.896861,18.745992
Madmom,MSMD,MozartWA__KV331__KV331_1_4_var3.wav,39.516009,2,1,0.985748,0.879237,0.929451,0.892758,0.997625,0.889831,0.940649,0.885133,0.997625,0.889831,0.940649,0.988124,0.881356,0.931691,12.587676
Madmom,MSMD,MozartWA__KV331__KV331_1_5_var4.wav,42.634739,2,1,0.858586,0.525773,0.652174,0.910012,1.0,0.612371,0.759591,0.847483,1.0,0.612371,0.759591,0.912458,0.558763,0.693095,13.44569
Madmom,MSMD,MozartWA__KV331__KV331_1_6_var5.wav,138.462041,2,1,0.92733,0.877429,0.90169,0.921721,0.99842,0.944694,0.970814,0.895057,0.99842,0.944694,0.970814,0.93207,0.881913,0.906298,43.504106
Madmom,MSMD,MozartWA__KV331__KV331_1_7_var6.wav,54.410159,2,1,0.98152,0.835664,0.902738,0.879529,1.0,0.851399,0.919736,0.864597,1.0,0.851399,0.919736,0.98768,0.840909,0.908404,17.04626
Madmom,MSMD,MozartWA__KV453a__k453a.wav,63.002993,2,1,0.861751,0.703008,0.774327,0.958584,0.976959,0.796992,0.877847,0.905098,0.981567,0.800752,0.881988,0.935484,0.763158,0.84058,19.962505
Madmom,MSMD,MozartWA__KV457__sonata1.wav,263.574059,2,1,0.940032,0.805556,0.867614,0.88124,0.997299,0.85463,0.920469,0.857607,0.997299,0.85463,0.920469,0.95678,0.819907,0.883072,83.927287
Madmom,MSMD,MozartWA__KV457__sonata2.wav,406.325986,2,1,0.908509,0.763441,0.829682,0.92257,0.998081,0.83871,0.911481,0.883725,0.998081,0.83871,0.911481,0.933461,0.784409,0.852469,131.977741
Madmom,MSMD,MozartWA__KV545__K545-2.wav,220.502494,2,1,0.959877,0.939577,0.949618,0.925953,1.0,0.978852,0.989313,0.904121,1.0,0.978852,0.989313,0.959877,0.939577,0.949618,69.904763
Madmom,MSMD,MozartWA__KV545__K545-3.wav,84.234739,2,1,0.987358,0.893593,0.938138,0.873651,0.998736,0.90389,0.948949,0.869242,1.0,0.905034,0.95015,0.988622,0.894737,0.939339,26.624941
Madmom,MSMD,MozartWA__KV574__k574.wav,48.86059,2,1,0.92,0.805252,0.85881,0.902826,1.0,0.875274,0.933489,0.86624,1.0,0.875274,0.933489,0.93,0.814004,0.868145,15.269046
Madmom,MSMD,MuellerAE__muller-siciliano__muller-siciliano.wav,46.788209,2,1,0.988764,0.669202,0.798186,0.946881,1.0,0.676806,0.807256,0.943537,1.0,0.676806,0.807256,0.988764,0.669202,0.798186,14.684928
Madmom,MSMD,MussorgskyM__pictures-at-an-exhibition__baba.wav,237.502404,2,1,0.944945,0.798957,0.86584,0.886315,0.996678,0.842697,0.913242,0.865167,0.997627,0.843499,0.914112,0.95776,0.809791,0.877582,74.954414
Madmom,MSMD,MussorgskyM__pictures-at-an-exhibition__catacombae.wav,89.002086,2,1,0.695238,0.544776,0.610879,0.98105,0.980952,0.768657,0.861925,0.809221,0.990476,0.776119,0.870293,0.809524,0.634328,0.711297,28.246711
Madmom,MSMD,MussorgskyM__pictures-at-an-exhibition__gnomus.wav,84.133152,2,1,0.939535,0.653722,0.770992,0.849982,0.993798,0.691478,0.815522,0.827879,1.0,0.695793,0.820611,0.970543,0.675297,0.796438,26.80413
Madmom,MSMD,MussorgskyM__pictures-at-an-exhibition__il-vecchio-castello.wav,212.670113,2,1,0.842328,0.687392,0.757014,0.938591,0.991534,0.809154,0.891108,0.87347,0.998942,0.815199,0.897765,0.904762,0.738342,0.813124,68.008811
Madmom,MSMD,MussorgskyM__pictures-at-an-exhibition__promenade-1.wav,94.775147,2,1,0.972277,0.727407,0.832203,0.956982,0.994059,0.743704,0.850847,0.945717,0.994059,0.743704,0.850847,0.99802,0.746667,0.854237,30.165911
Madmom,MSMD,MussorgskyM__pictures-at-an-exhibition__promenade-3.wav,28.29932,2,1,0.852459,0.654088,0.740214,0.958898,0.983607,0.754717,0.854093,0.882025,0.983607,0.754717,0.854093,0.893443,0.685535,0.775801,9.105942
Madmom,MSMD,MussorgskyM__pictures-at-an-exhibition__promenade-5.wav,96.821406,2,1,0.969858,0.753444,0.848062,0.952945,1.0,0.77686,0.874419,0.93776,1.0,0.77686,0.874419,0.989362,0.768595,0.865116,30.530776
Madmom,MSMD,PachelbelJ__fugue-3-7__fugue-3-7.wav,140.003265,2,1,0.897216,0.895299,0.896257,0.941015,0.991435,0.989316,0.990374,0.900005,0.991435,0.989316,0.990374,0.912206,0.910256,0.91123,44.006561
Madmom,MSMD,PeaseAH__amaryllis__amaryllis.wav,169.502766,2,1,0.943796,0.636624,0.760359,0.945694,0.996819,0.672389,0.803076,0.91729,1.0,0.674535,0.805639,0.973489,0.656652,0.78428,53.637156
Madmom,MSMD,PejacsevichD__O4__Gondellied.wav,249.002086,2,1,0.903172,0.837461,0.869076,0.971144,0.996661,0.924149,0.959036,0.913994,0.996661,0.924149,0.959036,0.929883,0.862229,0.894779,78.556657
Madmom,MSMD,PleyelIJ__pleyel-menuett__pleyel-menuett.wav,55.388299,2,1,0.915556,0.765799,0.834008,0.939187,1.0,0.836431,0.910931,0.897241,1.0,0.836431,0.910931,0.928889,0.776952,0.846154,17.228048
Madmom,MSMD,RachmaninoffS__O23__rach-prelude23-09.wav,136.002177,2,1,0.968312,0.844763,0.902328,0.879716,0.996344,0.869219,0.92845,0.867226,0.998172,0.870813,0.930153,0.977453,0.852738,0.910846,43.098393
Madmom,MSMD,RameauJP__plaintes__plaintes.wav,180.003991,2,1,0.814642,0.792424,0.803379,0.935052,0.998442,0.971212,0.984639,0.847616,0.998442,0.971212,0.984639,0.836449,0.813636,0.824885,57.706386
Madmom,MSMD,RameauJP__sauvages__sauvages.wav,160.002902,2,1,0.941253,0.918471,0.929723,0.93082,0.996084,0.971975,0.983881,0.904771,0.996084,0.971975,0.983881,0.946475,0.923567,0.934881,50.932272
Madmom,MSMD,Rimsky-KorsakovN__O11__rimsky-korsakov-op11-1.wav,186.337234,2,1,0.911654,0.831904,0.869955,0.943924,0.99906,0.911664,0.953363,0.904054,1.0,0.912521,0.95426,0.919173,0.838765,0.87713,59.96658
Madmom,MSMD,Rimsky-KorsakovN__O11__rimsky-korsakov-op11-2.wav,216.502857,2,1,0.922604,0.758969,0.832825,0.915827,0.996314,0.819606,0.899362,0.885132,0.998157,0.821122,0.901026,0.955774,0.786256,0.862767,68.831738
Madmom,MSMD,Rimsky-KorsakovN__O11__rimsky-korsakov-op11-3.wav,110.751927,2,1,0.96144,0.845198,0.899579,0.913867,1.0,0.879096,0.935658,0.895469,1.0,0.879096,0.935658,0.967866,0.850847,0.905592,35.429869
Madmom,MSMD,Rimsky-KorsakovN__O11__rimsky-korsakov-op11-4.wav,171.001905,2,1,0.992775,0.710445,0.82821,0.963923,1.0,0.715615,0.834237,0.960719,1.0,0.715615,0.834237,0.998555,0.714581,0.833032,54.320948
Madmom,MSMD,Rimsky-KorsakovN__Rimsky__Rimsky.wav,123.431474,2,1,0.890701,0.869427,0.879936,0.921985,0.985318,0.961783,0.973409,0.879168,0.986949,0.963376,0.97502,0.923328,0.901274,0.912168,38.745727
Madmom,MSMD,SatieE__Gnossienne__no_3.wav,323.815329,2,1,0.8,0.786667,0.793277,0.956214,0.972881,0.956667,0.964706,0.862893,0.986441,0.97,0.978151,0.852542,0.838333,0.845378,102.467424
Madmom,MSMD,SatieE__enfantillages_pittoresques__enfantillages_pittoresques.wav,229.452336,6,1,0.927771,0.79594,0.856814,0.917212,1.0,0.857906,0.923519,0.883573,1.0,0.857906,0.923519,0.927771,0.79594,0.856814,73.104158
Madmom,MSMD,SatieE__gymnopedie_1__gymnopedie_1.wav,141.003175,2,1,0.779279,0.613475,0.686508,0.980746,0.981982,0.77305,0.865079,0.865076,0.990991,0.780142,0.873016,0.887387,0.698582,0.781746,44.469106
Madmom,MSMD,SatieE__gymnopedie_2__gymnopedie_2.wav,195.00263,2,1,0.791798,0.67655,0.729651,0.979422,0.987382,0.843666,0.909884,0.856618,0.996845,0.851752,0.918605,0.873817,0.746631,0.805233,62.251394
Madmom,MSMD,SatieE__gymnopedie_3__gymnopedie_3.wav,180.00254,2,1,0.71134,0.634969,0.670989,0.979944,0.955326,0.852761,0.901135,0.832425,0.969072,0.865031,0.9141,0.865979,0.773006,0.816856,56.803357
Madmom,MSMD,ScarlattiD__K11__sonatensatz.wav,57.504218,2,1,0.893528,0.77677,0.831068,0.873223,0.970772,0.84392,0.902913,0.833812,0.981211,0.852995,0.912621,0.931106,0.809437,0.866019,18.106014
Madmom,MSMD,ScarlattiD__ds_sonate_c__ds_sonate_c.wav,138.003447,2,1,0.794486,0.794486,0.794486,0.914829,0.944862,0.944862,0.944862,0.840625,0.944862,0.944862,0.944862,0.827068,0.827068,0.827068,44.036813
Madmom,MSMD,SchubertF__D899__SchubertF-D899-3-Impromptu.wav,354.356825,5,1,0.513739,0.226007,0.313915,0.892264,0.98751,0.434432,0.603409,0.669627,0.996669,0.438462,0.609005,0.912573,0.401465,0.557619,113.856442
Madmom,MSMD,SchumannR__O124__16-berceuse-midi.wav,238.322358,3,1,0.88075,0.830522,0.854899,0.91437,0.996593,0.939759,0.967342,0.859707,0.998296,0.941365,0.968995,0.891823,0.840964,0.865647,76.1999
Madmom,MSMD,SchumannR__O124__16-berceuse.wav,238.322358,3,1,0.88075,0.830522,0.854899,0.91437,0.996593,0.939759,0.967342,0.859707,0.998296,0.941365,0.968995,0.891823,0.840964,0.865647,75.605488
Madmom,MSMD,SchumannR__O15__SchumannOp15No01.wav,36.670113,2,1,0.848341,0.799107,0.822989,0.925364,0.985782,0.928571,0.956322,0.864782,0.990521,0.933036,0.96092,0.862559,0.8125,0.836782,11.592843
Madmom,MSMD,SchumannR__O15__SchumannOp15No02.wav,64.288798,2,1,0.909091,0.724638,0.806452,0.914391,1.0,0.797101,0.887097,0.866956,1.0,0.797101,0.887097,0.941414,0.750403,0.835125,20.653126
Madmom,MSMD,SchumannR__O15__SchumannOp15No03.wav,21.728073,2,1,0.962617,0.777358,0.860125,0.859237,1.0,0.807547,0.893528,0.846903,1.0,0.807547,0.893528,0.976636,0.788679,0.872651,7.157326
Madmom,MSMD,SchumannR__O15__SchumannOp15No04.wav,33.002812,2,1,0.86,0.774775,0.815166,0.930943,0.995,0.896396,0.943128,0.877148,0.995,0.896396,0.943128,0.865,0.779279,0.819905,10.577174
Madmom,MSMD,SchumannR__O15__SchumannOp15No05.wav,34.645624,2,1,0.887671,0.80198,0.842653,0.906605,0.969863,0.876238,0.920676,0.866405,0.986301,0.891089,0.936281,0.947945,0.856436,0.89987,11.125661
Madmom,MSMD,SchumannR__O15__SchumannOp15No06.wav,36.003991,2,1,0.932308,0.688636,0.792157,0.935759,0.996923,0.736364,0.847059,0.901826,1.0,0.738636,0.849673,0.975385,0.720455,0.828758,11.467577
Madmom,MSMD,SchumannR__O15__SchumannOp15No07.wav,110.65034,2,1,0.838095,0.767442,0.801214,0.942256,0.987302,0.90407,0.943854,0.873124,0.987302,0.90407,0.943854,0.901587,0.825581,0.861912,34.975061
Madmom,MSMD,SchumannR__O68__schumann-op68-01-melodie.wav,80.002902,2,1,0.905512,0.905512,0.905512,0.959112,1.0,1.0,1.0,0.915408,1.0,1.0,1.0,0.905512,0.905512,0.905512,25.338885
Madmom,MSMD,SchumannR__O68__schumann-op68-03-chanson-fredonnee.wav,95.002993,2,1,0.862816,0.862816,0.862816,0.966545,1.0,1.0,1.0,0.897248,1.0,1.0,1.0,0.862816,0.862816,0.862816,30.107539
Madmom,MSMD,SchumannR__O68__schumann-op68-04-choral.wav,93.744762,2,1,0.958333,0.8,0.872038,0.980691,1.0,0.834783,0.909953,0.960472,1.0,0.834783,0.909953,0.958333,0.8,0.872038,29.584357
Madmom,MSMD,SchumannR__O68__schumann-op68-05-petite-piece.wav,85.590204,2,1,0.784946,0.784946,0.784946,0.953763,1.0,1.0,1.0,0.849333,1.0,1.0,1.0,0.784946,0.784946,0.784946,26.999687
Madmom,MSMD,SchumannR__O68__schumann-op68-06-pauvre-orpheline.wav,61.396463,2,1,0.932692,0.843478,0.885845,0.961884,1.0,0.904348,0.949772,0.938007,1.0,0.904348,0.949772,0.9375,0.847826,0.890411,22.195862
Madmom,MSMD,SchumannR__O68__schumann-op68-07-chanson-du-chasseur.wav,35.789206,2,1,0.963636,0.86039,0.909091,0.914493,0.992727,0.886364,0.936535,0.904755,0.996364,0.88961,0.939966,0.989091,0.883117,0.933105,11.96702
Madmom,MSMD,SchumannR__O68__schumann-op68-08-cavalier-sauvage.wav,28.228209,2,1,0.936073,0.657051,0.772128,0.890507,0.986301,0.692308,0.813559,0.871755,1.0,0.701923,0.824859,0.986301,0.692308,0.813559,9.060201
Madmom,MSMD,SchumannR__O68__schumann-op68-09-chanson-populaire.wav,82.142041,2,1,0.922034,0.826748,0.871795,0.942405,1.0,0.896657,0.945513,0.906538,1.0,0.896657,0.945513,0.925424,0.829787,0.875,25.913405
Madmom,MSMD,SchumannR__O68__schumann-op68-10-gai-laboureur.wav,48.002902,2,1,0.937282,0.764205,0.841941,0.936414,0.993031,0.809659,0.892019,0.914682,1.0,0.815341,0.898279,0.961672,0.784091,0.86385,15.04768
Madmom,MSMD,SchumannR__O68__schumann-op68-11-sicilienne.wav,97.771973,2,1,0.972085,0.910769,0.940429,0.922944,0.998358,0.935385,0.965846,0.909477,0.998358,0.935385,0.965846,0.98358,0.921538,0.951549,30.99521
Madmom,MSMD,SchumannR__O68__schumann-op68-12-Pere-Fouettard.wav,68.574331,2,1,0.944801,0.847926,0.893746,0.863279,0.993582,0.891705,0.939891,0.844461,0.993582,0.891705,0.939891,0.970475,0.870968,0.918033,21.801693
Madmom,MSMD,SchumannR__O68__schumann-op68-13-Mai-cher-Mai.wav,62.699683,2,1,0.925373,0.790816,0.85282,0.928791,1.0,0.854592,0.921596,0.901345,1.0,0.854592,0.921596,0.946269,0.808673,0.872077,19.884834
Madmom,MSMD,SchumannR__O68__schumann-op68-14-petite-etude.wav,71.066122,2,1,0.994751,0.994751,0.994751,0.887852,1.0,1.0,1.0,0.885652,1.0,1.0,1.0,0.994751,0.994751,0.994751,22.556765
Madmom,MSMD,SchumannR__O68__schumann-op68-16-premier-chagrin.wav,52.289887,2,1,0.973684,0.939086,0.956072,0.950586,0.994737,0.959391,0.976744,0.942493,0.994737,0.959391,0.976744,0.989474,0.954315,0.971576,16.514774
Madmom,MSMD,SchumannR__O68__schumann-op68-26-sans-titre.wav,67.696327,2,1,0.934985,0.883041,0.908271,0.939569,1.0,0.944444,0.971429,0.906531,1.0,0.944444,0.971429,0.947368,0.894737,0.920301,21.419552
